GeographyKey,GeographyBusinessKey,City,State,Country,Region,Market
3541,"US|South|United States|Louisiana|Bossier City","Bossier City","Louisiana","United States","South","US"
3542,"US|South|United States|Louisiana|Kenner","Kenner","Louisiana","United States","South","US"
3543,"US|South|United States|Louisiana|Lafayette","Lafayette","Louisiana","United States","South","US"
3544,"US|South|United States|Louisiana|Lake Charles","Lake Charles","Louisiana","United States","South","US"
3545,"US|South|United States|Louisiana|Monroe","Monroe","Louisiana","United States","South","US"
3546,"US|South|United States|Mississippi|Gulfport","Gulfport","Mississippi","United States","South","US"
3547,"US|South|United States|Mississippi|Hattiesburg","Hattiesburg","Mississippi","United States","South","US"
3548,"US|South|United States|Mississippi|Jackson","Jackson","Mississippi","United States","South","US"
3549,"US|South|United States|Mississippi|Southaven","Southaven","Mississippi","United States","South","US"
3550,"US|South|United States|North Carolina|Asheville","Asheville","North Carolina","United States","South","US"
3551,"US|South|United States|North Carolina|Burlington","Burlington","North Carolina","United States","South","US"
3552,"US|South|United States|North Carolina|Cary","Cary","North Carolina","United States","South","US"
3553,"US|South|United States|North Carolina|Chapel Hill","Chapel Hill","North Carolina","United States","South","US"
3554,"US|South|United States|North Carolina|Charlotte","Charlotte","North Carolina","United States","South","US"
3555,"US|South|United States|North Carolina|Concord","Concord","North Carolina","United States","South","US"
3556,"US|South|United States|North Carolina|Durham","Durham","North Carolina","United States","South","US"
3557,"US|South|United States|North Carolina|Fayetteville","Fayetteville","North Carolina","United States","South","US"
3558,"US|South|United States|North Carolina|Gastonia","Gastonia","North Carolina","United States","South","US"
3559,"US|South|United States|North Carolina|Goldsboro","Goldsboro","North Carolina","United States","South","US"
3560,"US|South|United States|North Carolina|Greensboro","Greensboro","North Carolina","United States","South","US"
3561,"US|South|United States|North Carolina|Greenville","Greenville","North Carolina","United States","South","US"
3562,"US|South|United States|North Carolina|Hickory","Hickory","North Carolina","United States","South","US"
3563,"US|South|United States|North Carolina|Jacksonville","Jacksonville","North Carolina","United States","South","US"
3564,"US|South|United States|North Carolina|Monroe","Monroe","North Carolina","United States","South","US"
3565,"US|South|United States|North Carolina|Raleigh","Raleigh","North Carolina","United States","South","US"
3566,"US|South|United States|North Carolina|Thomasville","Thomasville","North Carolina","United States","South","US"
3567,"US|South|United States|North Carolina|Wilmington","Wilmington","North Carolina","United States","South","US"
3568,"US|South|United States|North Carolina|Wilson","Wilson","North Carolina","United States","South","US"
3569,"US|South|United States|South Carolina|Columbia","Columbia","South Carolina","United States","South","US"
3570,"US|South|United States|South Carolina|Florence","Florence","South Carolina","United States","South","US"
3571,"US|South|United States|South Carolina|Mount Pleasant","Mount Pleasant","South Carolina","United States","South","US"
3572,"US|South|United States|South Carolina|North Charleston","North Charleston","South Carolina","United States","South","US"
3573,"US|South|United States|South Carolina|Rock Hill","Rock Hill","South Carolina","United States","South","US"
3574,"US|South|United States|South Carolina|Summerville","Summerville","South Carolina","United States","South","US"
3575,"US|South|United States|Tennessee|Bartlett","Bartlett","Tennessee","United States","South","US"
3576,"US|South|United States|Tennessee|Bristol","Bristol","Tennessee","United States","South","US"
3577,"US|South|United States|Tennessee|Chattanooga","Chattanooga","Tennessee","United States","South","US"
3578,"US|South|United States|Tennessee|Clarksville","Clarksville","Tennessee","United States","South","US"
3579,"US|South|United States|Tennessee|Columbia","Columbia","Tennessee","United States","South","US"
3580,"US|South|United States|Tennessee|Franklin","Franklin","Tennessee","United States","South","US"
3581,"US|South|United States|Tennessee|Hendersonville","Hendersonville","Tennessee","United States","South","US"
3582,"US|South|United States|Tennessee|Jackson","Jackson","Tennessee","United States","South","US"
3583,"US|South|United States|Tennessee|Johnson City","Johnson City","Tennessee","United States","South","US"
3584,"US|South|United States|Tennessee|Knoxville","Knoxville","Tennessee","United States","South","US"
3585,"US|South|United States|Tennessee|Lebanon","Lebanon","Tennessee","United States","South","US"
3586,"US|South|United States|Tennessee|Memphis","Memphis","Tennessee","United States","South","US"
3587,"US|South|United States|Tennessee|Murfreesboro","Murfreesboro","Tennessee","United States","South","US"
3588,"US|South|United States|Tennessee|Nashville","Nashville","Tennessee","United States","South","US"
3589,"US|South|United States|Tennessee|Smyrna","Smyrna","Tennessee","United States","South","US"
3590,"US|South|United States|Virginia|Alexandria","Alexandria","Virginia","United States","South","US"
3591,"US|South|United States|Virginia|Arlington","Arlington","Virginia","United States","South","US"
3592,"US|South|United States|Virginia|Charlottesville","Charlottesville","Virginia","United States","South","US"
3593,"US|South|United States|Virginia|Chesapeake","Chesapeake","Virginia","United States","South","US"
3594,"US|South|United States|Virginia|Hampton","Hampton","Virginia","United States","South","US"
3595,"US|South|United States|Virginia|Harrisonburg","Harrisonburg","Virginia","United States","South","US"
3596,"US|South|United States|Virginia|Newport News","Newport News","Virginia","United States","South","US"
3597,"US|South|United States|Virginia|Richmond","Richmond","Virginia","United States","South","US"
3598,"US|South|United States|Virginia|Salem","Salem","Virginia","United States","South","US"
3599,"US|South|United States|Virginia|Springfield","Springfield","Virginia","United States","South","US"
3600,"US|South|United States|Virginia|Suffolk","Suffolk","Virginia","United States","South","US"
3601,"US|South|United States|Virginia|Virginia Beach","Virginia Beach","Virginia","United States","South","US"
3602,"US|South|United States|Virginia|Waynesboro","Waynesboro","Virginia","United States","South","US"
3170,"US|Central|United States|Illinois|Arlington Heights","Arlington Heights","Illinois","United States","Central","US"
3171,"US|Central|United States|Illinois|Aurora","Aurora","Illinois","United States","Central","US"
3172,"US|Central|United States|Illinois|Bloomington","Bloomington","Illinois","United States","Central","US"
3173,"US|Central|United States|Illinois|Bolingbrook","Bolingbrook","Illinois","United States","Central","US"
3174,"US|Central|United States|Illinois|Buffalo Grove","Buffalo Grove","Illinois","United States","Central","US"
3175,"US|Central|United States|Illinois|Carol Stream","Carol Stream","Illinois","United States","Central","US"
3176,"US|Central|United States|Illinois|Champaign","Champaign","Illinois","United States","Central","US"
3177,"US|Central|United States|Illinois|Chicago","Chicago","Illinois","United States","Central","US"
3178,"US|Central|United States|Illinois|Decatur","Decatur","Illinois","United States","Central","US"
3179,"US|Central|United States|Illinois|Des Plaines","Des Plaines","Illinois","United States","Central","US"
3180,"US|Central|United States|Illinois|Elmhurst","Elmhurst","Illinois","United States","Central","US"
3181,"US|Central|United States|Illinois|Evanston","Evanston","Illinois","United States","Central","US"
3182,"US|Central|United States|Illinois|Frankfort","Frankfort","Illinois","United States","Central","US"
3183,"US|Central|United States|Illinois|Freeport","Freeport","Illinois","United States","Central","US"
3184,"US|Central|United States|Illinois|Glenview","Glenview","Illinois","United States","Central","US"
3185,"US|Central|United States|Illinois|Highland Park","Highland Park","Illinois","United States","Central","US"
3186,"US|Central|United States|Illinois|Naperville","Naperville","Illinois","United States","Central","US"
3187,"US|Central|United States|Illinois|Normal","Normal","Illinois","United States","Central","US"
3188,"US|Central|United States|Illinois|Oak Park","Oak Park","Illinois","United States","Central","US"
3189,"US|Central|United States|Illinois|Orland Park","Orland Park","Illinois","United States","Central","US"
3190,"US|Central|United States|Illinois|Oswego","Oswego","Illinois","United States","Central","US"
3191,"US|Central|United States|Illinois|Palatine","Palatine","Illinois","United States","Central","US"
3192,"US|Central|United States|Illinois|Park Ridge","Park Ridge","Illinois","United States","Central","US"
3193,"US|Central|United States|Illinois|Peoria","Peoria","Illinois","United States","Central","US"
