DateKey,GregorianDate,GregorianYearInt,GregorianMonthNo,GregorianDayInMonth,GregorianMonthDayInt,GregorianDayOfWeekInt,GregorianMonthName,GregorianStr,GregorianYearMonthSort,GregorianYearMonthStr,GregorianDayOfWeekName,GrgorianWeekOfYearName,GregorianWeekOfYearNo,PersianInt,PersianYearInt,PersianMonthNo,PersianDayInMonth,PersianMonthDayInt,PersianDayOfWeekInt,PersianMonthName,PersianStr,PersianYearMonthInt,PersianYearMonthStr,PersianDayOfWeekName,PersianWeekOfYearName,PersianWeekOfYearNo,PersianFullName,SeasonCode,SeasonName,IsGregorianLeap,IsPersianLeap,PersianYearMonthSort
20141016,2014-10-16 00:00:00.000,2014,10,16,1016,4,"October","10/16/2014",201410,"10/1/2014","Thursday","Week 42",42,13930724,1393,7,24,724,5,"مهر","1393/07/24",13930724,"1393/07","پنج شنبه","هفته 31",31,"پنج شنبه 24 مهر 1393",3,"پاییز",0,0,139307
20141017,2014-10-17 00:00:00.000,2014,10,17,1017,5,"October","10/17/2014",201410,"10/1/2014","Friday","Week 42",42,13930725,1393,7,25,725,6,"مهر","1393/07/25",13930725,"1393/07","جمعه","هفته 31",31,"جمعه 25 مهر 1393",3,"پاییز",0,0,139307
20141018,2014-10-18 00:00:00.000,2014,10,18,1018,6,"October","10/18/2014",201410,"10/1/2014","Saturday","Week 42",42,13930726,1393,7,26,726,0,"مهر","1393/07/26",13930726,"1393/07","شنبه","هفته 32",32,"شنبه 26 مهر 1393",3,"پاییز",0,0,139307
20141019,2014-10-19 00:00:00.000,2014,10,19,1019,0,"October","10/19/2014",201410,"10/1/2014","Sunday","Week 43",43,13930727,1393,7,27,727,1,"مهر","1393/07/27",13930727,"1393/07","یکشنبه","هفته 32",32,"یکشنبه 27 مهر 1393",3,"پاییز",0,0,139307
20141020,2014-10-20 00:00:00.000,2014,10,20,1020,1,"October","10/20/2014",201410,"10/1/2014","Monday","Week 43",43,13930728,1393,7,28,728,2,"مهر","1393/07/28",13930728,"1393/07","دوشنبه","هفته 32",32,"دوشنبه 28 مهر 1393",3,"پاییز",0,0,139307
20141021,2014-10-21 00:00:00.000,2014,10,21,1021,2,"October","10/21/2014",201410,"10/1/2014","Tuesday","Week 43",43,13930729,1393,7,29,729,3,"مهر","1393/07/29",13930729,"1393/07","سه شنبه","هفته 32",32,"سه شنبه 29 مهر 1393",3,"پاییز",0,0,139307
20141022,2014-10-22 00:00:00.000,2014,10,22,1022,3,"October","10/22/2014",201410,"10/1/2014","Wednesday","Week 43",43,13930730,1393,7,30,730,4,"مهر","1393/07/30",13930730,"1393/07","چهارشنبه","هفته 32",32,"چهارشنبه 30 مهر 1393",3,"پاییز",0,0,139307
20141023,2014-10-23 00:00:00.000,2014,10,23,1023,4,"October","10/23/2014",201410,"10/1/2014","Thursday","Week 43",43,13930801,1393,8,1,801,5,"آبان","1393/08/01",13930801,"1393/08","پنج شنبه","هفته 32",32,"پنج شنبه 1 آبان 1393",3,"پاییز",0,0,139308
20141024,2014-10-24 00:00:00.000,2014,10,24,1024,5,"October","10/24/2014",201410,"10/1/2014","Friday","Week 43",43,13930802,1393,8,2,802,6,"آبان","1393/08/02",13930802,"1393/08","جمعه","هفته 32",32,"جمعه 2 آبان 1393",3,"پاییز",0,0,139308
20141025,2014-10-25 00:00:00.000,2014,10,25,1025,6,"October","10/25/2014",201410,"10/1/2014","Saturday","Week 43",43,13930803,1393,8,3,803,0,"آبان","1393/08/03",13930803,"1393/08","شنبه","هفته 33",33,"شنبه 3 آبان 1393",3,"پاییز",0,0,139308
20141026,2014-10-26 00:00:00.000,2014,10,26,1026,0,"October","10/26/2014",201410,"10/1/2014","Sunday","Week 44",44,13930804,1393,8,4,804,1,"آبان","1393/08/04",13930804,"1393/08","یکشنبه","هفته 33",33,"یکشنبه 4 آبان 1393",3,"پاییز",0,0,139308
20141027,2014-10-27 00:00:00.000,2014,10,27,1027,1,"October","10/27/2014",201410,"10/1/2014","Monday","Week 44",44,13930805,1393,8,5,805,2,"آبان","1393/08/05",13930805,"1393/08","دوشنبه","هفته 33",33,"دوشنبه 5 آبان 1393",3,"پاییز",0,0,139308
20141028,2014-10-28 00:00:00.000,2014,10,28,1028,2,"October","10/28/2014",201410,"10/1/2014","Tuesday","Week 44",44,13930806,1393,8,6,806,3,"آبان","1393/08/06",13930806,"1393/08","سه شنبه","هفته 33",33,"سه شنبه 6 آبان 1393",3,"پاییز",0,0,139308
20141029,2014-10-29 00:00:00.000,2014,10,29,1029,3,"October","10/29/2014",201410,"10/1/2014","Wednesday","Week 44",44,13930807,1393,8,7,807,4,"آبان","1393/08/07",13930807,"1393/08","چهارشنبه","هفته 33",33,"چهارشنبه 7 آبان 1393",3,"پاییز",0,0,139308
20141030,2014-10-30 00:00:00.000,2014,10,30,1030,4,"October","10/30/2014",201410,"10/1/2014","Thursday","Week 44",44,13930808,1393,8,8,808,5,"آبان","1393/08/08",13930808,"1393/08","پنج شنبه","هفته 33",33,"پنج شنبه 8 آبان 1393",3,"پاییز",0,0,139308
20141031,2014-10-31 00:00:00.000,2014,10,31,1031,5,"October","10/31/2014",201410,"10/1/2014","Friday","Week 44",44,13930809,1393,8,9,809,6,"آبان","1393/08/09",13930809,"1393/08","جمعه","هفته 33",33,"جمعه 9 آبان 1393",3,"پاییز",0,0,139308
20141101,2014-11-01 00:00:00.000,2014,11,1,1101,6,"November","11/1/2014",201411,"11/1/2014","Saturday","Week 44",44,13930810,1393,8,10,810,0,"آبان","1393/08/10",13930810,"1393/08","شنبه","هفته 34",34,"شنبه 10 آبان 1393",3,"پاییز",0,0,139308
20141102,2014-11-02 00:00:00.000,2014,11,2,1102,0,"November","11/2/2014",201411,"11/1/2014","Sunday","Week 45",45,13930811,1393,8,11,811,1,"آبان","1393/08/11",13930811,"1393/08","یکشنبه","هفته 34",34,"یکشنبه 11 آبان 1393",3,"پاییز",0,0,139308
20141103,2014-11-03 00:00:00.000,2014,11,3,1103,1,"November","11/3/2014",201411,"11/1/2014","Monday","Week 45",45,13930812,1393,8,12,812,2,"آبان","1393/08/12",13930812,"1393/08","دوشنبه","هفته 34",34,"دوشنبه 12 آبان 1393",3,"پاییز",0,0,139308
20141104,2014-11-04 00:00:00.000,2014,11,4,1104,2,"November","11/4/2014",201411,"11/1/2014","Tuesday","Week 45",45,13930813,1393,8,13,813,3,"آبان","1393/08/13",13930813,"1393/08","سه شنبه","هفته 34",34,"سه شنبه 13 آبان 1393",3,"پاییز",0,0,139308
20141105,2014-11-05 00:00:00.000,2014,11,5,1105,3,"November","11/5/2014",201411,"11/1/2014","Wednesday","Week 45",45,13930814,1393,8,14,814,4,"آبان","1393/08/14",13930814,"1393/08","چهارشنبه","هفته 34",34,"چهارشنبه 14 آبان 1393",3,"پاییز",0,0,139308
20141106,2014-11-06 00:00:00.000,2014,11,6,1106,4,"November","11/6/2014",201411,"11/1/2014","Thursday","Week 45",45,13930815,1393,8,15,815,5,"آبان","1393/08/15",13930815,"1393/08","پنج شنبه","هفته 34",34,"پنج شنبه 15 آبان 1393",3,"پاییز",0,0,139308
20141107,2014-11-07 00:00:00.000,2014,11,7,1107,5,"November","11/7/2014",201411,"11/1/2014","Friday","Week 45",45,13930816,1393,8,16,816,6,"آبان","1393/08/16",13930816,"1393/08","جمعه","هفته 34",34,"جمعه 16 آبان 1393",3,"پاییز",0,0,139308
20141108,2014-11-08 00:00:00.000,2014,11,8,1108,6,"November","11/8/2014",201411,"11/1/2014","Saturday","Week 45",45,13930817,1393,8,17,817,0,"آبان","1393/08/17",13930817,"1393/08","شنبه","هفته 35",35,"شنبه 17 آبان 1393",3,"پاییز",0,0,139308
20141109,2014-11-09 00:00:00.000,2014,11,9,1109,0,"November","11/9/2014",201411,"11/1/2014","Sunday","Week 46",46,13930818,1393,8,18,818,1,"آبان","1393/08/18",13930818,"1393/08","یکشنبه","هفته 35",35,"یکشنبه 18 آبان 1393",3,"پاییز",0,0,139308
20141110,2014-11-10 00:00:00.000,2014,11,10,1110,1,"November","11/10/2014",201411,"11/1/2014","Monday","Week 46",46,13930819,1393,8,19,819,2,"آبان","1393/08/19",13930819,"1393/08","دوشنبه","هفته 35",35,"دوشنبه 19 آبان 1393",3,"پاییز",0,0,139308
20141111,2014-11-11 00:00:00.000,2014,11,11,1111,2,"November","11/11/2014",201411,"11/1/2014","Tuesday","Week 46",46,13930820,1393,8,20,820,3,"آبان","1393/08/20",13930820,"1393/08","سه شنبه","هفته 35",35,"سه شنبه 20 آبان 1393",3,"پاییز",0,0,139308
20141112,2014-11-12 00:00:00.000,2014,11,12,1112,3,"November","11/12/2014",201411,"11/1/2014","Wednesday","Week 46",46,13930821,1393,8,21,821,4,"آبان","1393/08/21",13930821,"1393/08","چهارشنبه","هفته 35",35,"چهارشنبه 21 آبان 1393",3,"پاییز",0,0,139308
20141113,2014-11-13 00:00:00.000,2014,11,13,1113,4,"November","11/13/2014",201411,"11/1/2014","Thursday","Week 46",46,13930822,1393,8,22,822,5,"آبان","1393/08/22",13930822,"1393/08","پنج شنبه","هفته 35",35,"پنج شنبه 22 آبان 1393",3,"پاییز",0,0,139308
20141114,2014-11-14 00:00:00.000,2014,11,14,1114,5,"November","11/14/2014",201411,"11/1/2014","Friday","Week 46",46,13930823,1393,8,23,823,6,"آبان","1393/08/23",13930823,"1393/08","جمعه","هفته 35",35,"جمعه 23 آبان 1393",3,"پاییز",0,0,139308
20141115,2014-11-15 00:00:00.000,2014,11,15,1115,6,"November","11/15/2014",201411,"11/1/2014","Saturday","Week 46",46,13930824,1393,8,24,824,0,"آبان","1393/08/24",13930824,"1393/08","شنبه","هفته 36",36,"شنبه 24 آبان 1393",3,"پاییز",0,0,139308
20141116,2014-11-16 00:00:00.000,2014,11,16,1116,0,"November","11/16/2014",201411,"11/1/2014","Sunday","Week 47",47,13930825,1393,8,25,825,1,"آبان","1393/08/25",13930825,"1393/08","یکشنبه","هفته 36",36,"یکشنبه 25 آبان 1393",3,"پاییز",0,0,139308
20141117,2014-11-17 00:00:00.000,2014,11,17,1117,1,"November","11/17/2014",201411,"11/1/2014","Monday","Week 47",47,13930826,1393,8,26,826,2,"آبان","1393/08/26",13930826,"1393/08","دوشنبه","هفته 36",36,"دوشنبه 26 آبان 1393",3,"پاییز",0,0,139308
